CUPS;Fecha;Hora;AE_kWh;REAL/ESTIMADO
ES0031400000000000TF0F;02/12/2024;23;0,29;R
ES0031400000000000TF0F;02/12/2024;24;0,402;R
ES0031400000000000TF0F;03/12/2024;1;0,365;R
ES0031400000000000TF0F;03/12/2024;2;0,462;R
ES0031400000000000TF0F;03/12/2024;3;0,25;R
ES0031400000000000TF0F;03/12/2024;4;0,334;R
ES0031400000000000TF0F;03/12/2024;5;0,235;R
ES0031400000000000TF0F;03/12/2024;6;0,399;R
ES0031400000000000TF0F;03/12/2024;7;0,272;R
ES0031400000000000TF0F;03/12/2024;8;0,463;R
ES0031400000000000TF0F;03/12/2024;9;0,626;R
ES0031400000000000TF0F;03/12/2024;10;0,898;R
ES0031400000000000TF0F;03/12/2024;11;0,727;R
ES0031400000000000TF0F;03/12/2024;12;0,83;R
ES0031400000000000TF0F;03/12/2024;13;0,915;R
ES0031400000000000TF0F;03/12/2024;14;0,748;R
ES0031400000000000TF0F;03/12/2024;15;0,679;R
ES0031400000000000TF0F;03/12/2024;16;0,671;R
ES0031400000000000TF0F;03/12/2024;17;0,63;R
ES0031400000000000TF0F;03/12/2024;18;0,766;R
ES0031400000000000TF0F;03/12/2024;19;0,777;R
ES0031400000000000TF0F;03/12/2024;20;0,843;R
ES0031400000000000TF0F;03/12/2024;21;0,969;R
ES0031400000000000TF0F;03/12/2024;22;0,737;R
ES0031400000000000TF0F;03/12/2024;23;0,241;R
ES0031400000000000TF0F;03/12/2024;24;0,36;R
ES0031400000000000TF0F;04/12/2024;1;0,418;R
ES0031400000000000TF0F;04/12/2024;2;0,227;R
ES0031400000000000TF0F;04/12/2024;3;0,408;R
ES0031400000000000TF0F;04/12/2024;4;0,462;R
ES0031400000000000TF0F;04/12/2024;5;0,48;R
ES0031400000000000TF0F;04/12/2024;6;0,43;R
ES0031400000000000TF0F;04/12/2024;7;0,38;R
ES0031400000000000TF0F;04/12/2024;8;0,593;R
ES0031400000000000TF0F;04/12/2024;9;0,513;R
ES0031400000000000TF0F;04/12/2024;10;0,915;R
ES0031400000000000TF0F;04/12/2024;11;0,921;R
ES0031400000000000TF0F;04/12/2024;12;0,814;R
ES0031400000000000TF0F;04/12/2024;13;0,893;R
ES0031400000000000TF0F;04/12/2024;14;0,869;R
ES0031400000000000TF0F;04/12/2024;15;0,657;R
ES0031400000000000TF0F;04/12/2024;16;0,643;R
ES0031400000000000TF0F;04/12/2024;17;0,467;R
ES0031400000000000TF0F;04/12/2024;18;0,735;R
ES0031400000000000TF0F;04/12/2024;19;0,726;R
ES0031400000000000TF0F;04/12/2024;20;0,727;R
ES0031400000000000TF0F;04/12/2024;21;0,922;R
ES0031400000000000TF0F;04/12/2024;22;0,981;R
ES0031400000000000TF0F;04/12/2024;23;0,423;R
ES0031400000000000TF0F;04/12/2024;24;0,235;R
ES0031400000000000TF0F;05/12/2024;1;0,31;R
ES0031400000000000TF0F;05/12/2024;2;0,456;R
ES0031400000000000TF0F;05/12/2024;3;0,486;R
ES0031400000000000TF0F;05/12/2024;4;0,373;R
ES0031400000000000TF0F;05/12/2024;5;0,201;R
ES0031400000000000TF0F;05/12/2024;6;0,219;R
ES0031400000000000TF0F;05/12/2024;7;0,361;R
ES0031400000000000TF0F;05/12/2024;8;0,654;R
ES0031400000000000TF0F;05/12/2024;9;0,694;R
ES0031400000000000TF0F;05/12/2024;10;0,796;R
ES0031400000000000TF0F;05/12/2024;11;0,81;R
ES0031400000000000TF0F;05/12/2024;12;0,904;R
ES0031400000000000TF0F;05/12/2024;13;0,939;R
ES0031400000000000TF0F;05/12/2024;14;0,856;R
ES0031400000000000TF0F;05/12/2024;15;0,58;R
ES0031400000000000TF0F;05/12/2024;16;0,467;R
ES0031400000000000TF0F;05/12/2024;17;0,519;R
ES0031400000000000TF0F;05/12/2024;18;0,861;R
ES0031400000000000TF0F;05/12/2024;19;0,838;R
ES0031400000000000TF0F;05/12/2024;20;0,743;R
ES0031400000000000TF0F;05/12/2024;21;0,983;R
ES0031400000000000TF0F;05/12/2024;22;0,951;R
ES0031400000000000TF0F;05/12/2024;23;0,35;R
ES0031400000000000TF0F;05/12/2024;24;0,337;R
ES0031400000000000TF0F;06/12/2024;1;0,38;R
ES0031400000000000TF0F;06/12/2024;2;0,244;R
ES0031400000000000TF0F;06/12/2024;3;0,4;R
ES0031400000000000TF0F;06/12/2024;4;0,44;R
ES0031400000000000TF0F;06/12/2024;5;0,411;R
ES0031400000000000TF0F;06/12/2024;6;0,38;R
ES0031400000000000TF0F;06/12/2024;7;0,293;R
ES0031400000000000TF0F;06/12/2024;8;0,697;R
ES0031400000000000TF0F;06/12/2024;9;0,437;R
ES0031400000000000TF0F;06/12/2024;10;0,999;R
ES0031400000000000TF0F;06/12/2024;11;0,912;R
ES0031400000000000TF0F;06/12/2024;12;0,843;R
ES0031400000000000TF0F;06/12/2024;13;0,949;R
ES0031400000000000TF0F;06/12/2024;14;0,849;R
ES0031400000000000TF0F;06/12/2024;15;0,611;R
ES0031400000000000TF0F;06/12/2024;16;0,513;R
ES0031400000000000TF0F;06/12/2024;17;0,694;R
ES0031400000000000TF0F;06/12/2024;18;0,8;R
ES0031400000000000TF0F;06/12/2024;19;0,948;R
ES0031400000000000TF0F;06/12/2024;20;0,763;R
ES0031400000000000TF0F;06/12/2024;21;0,92;R
ES0031400000000000TF0F;06/12/2024;22;0,943;R
ES0031400000000000TF0F;06/12/2024;23;0,41;R
ES0031400000000000TF0F;06/12/2024;24;0,216;R
ES0031400000000000TF0F;07/12/2024;1;0,46;R
ES0031400000000000TF0F;07/12/2024;2;0,254;R
ES0031400000000000TF0F;07/12/2024;3;0,346;R
ES0031400000000000TF0F;07/12/2024;4;0,318;R
ES0031400000000000TF0F;07/12/2024;5;0,495;R
ES0031400000000000TF0F;07/12/2024;6;0,398;R
ES0031400000000000TF0F;07/12/2024;7;0,455;R
ES0031400000000000TF0F;07/12/2024;8;0,497;R
ES0031400000000000TF0F;07/12/2024;9;0,364;R
ES0031400000000000TF0F;07/12/2024;10;0,601;R
ES0031400000000000TF0F;07/12/2024;11;0,703;R
ES0031400000000000TF0F;07/12/2024;12;0,797;R
ES0031400000000000TF0F;07/12/2024;13;0,727;R
ES0031400000000000TF0F;07/12/2024;14;0,617;R
ES0031400000000000TF0F;07/12/2024;15;0,358;R
ES0031400000000000TF0F;07/12/2024;16;0,285;R
ES0031400000000000TF0F;07/12/2024;17;0,409;R
ES0031400000000000TF0F;07/12/2024;18;0,559;R
ES0031400000000000TF0F;07/12/2024;19;0,757;R
ES0031400000000000TF0F;07/12/2024;20;0,618;R
ES0031400000000000TF0F;07/12/2024;21;0,539;R
ES0031400000000000TF0F;07/12/2024;22;0,726;R
ES0031400000000000TF0F;07/12/2024;23;0,374;R
ES0031400000000000TF0F;07/12/2024;24;0,442;R
ES0031400000000000TF0F;08/12/2024;1;0,455;R
ES0031400000000000TF0F;08/12/2024;2;0,413;R
ES0031400000000000TF0F;08/12/2024;3;0,337;R
ES0031400000000000TF0F;08/12/2024;4;0,249;R
ES0031400000000000TF0F;08/12/2024;5;0,241;R
ES0031400000000000TF0F;08/12/2024;6;0,409;R
ES0031400000000000TF0F;08/12/2024;7;0,287;R
ES0031400000000000TF0F;08/12/2024;8;0,243;R
ES0031400000000000TF0F;08/12/2024;9;0,265;R
ES0031400000000000TF0F;08/12/2024;10;0,725;R
ES0031400000000000TF0F;08/12/2024;11;0,721;R
ES0031400000000000TF0F;08/12/2024;12;0,503;R
ES0031400000000000TF0F;08/12/2024;13;0,718;R
ES0031400000000000TF0F;08/12/2024;14;0,673;R
ES0031400000000000TF0F;08/12/2024;15;0,403;R
ES0031400000000000TF0F;08/12/2024;16;0,497;R
ES0031400000000000TF0F;08/12/2024;17;0,244;R
ES0031400000000000TF0F;08/12/2024;18;0,785;R
ES0031400000000000TF0F;08/12/2024;19;0,628;R
ES0031400000000000TF0F;08/12/2024;20;0,752;R
ES0031400000000000TF0F;08/12/2024;21;0,778;R
ES0031400000000000TF0F;08/12/2024;22;0,529;R
ES0031400000000000TF0F;08/12/2024;23;0,492;R
ES0031400000000000TF0F;08/12/2024;24;0,254;R
ES0031400000000000TF0F;09/12/2024;1;0,216;R
ES0031400000000000TF0F;09/12/2024;2;0,494;R
ES0031400000000000TF0F;09/12/2024;3;0,395;R
ES0031400000000000TF0F;09/12/2024;4;0,378;R
ES0031400000000000TF0F;09/12/2024;5;0,491;R
ES0031400000000000TF0F;09/12/2024;6;0,388;R
ES0031400000000000TF0F;09/12/2024;7;0,321;R
ES0031400000000000TF0F;09/12/2024;8;0,41;R
ES0031400000000000TF0F;09/12/2024;9;0,472;R
ES0031400000000000TF0F;09/12/2024;10;0,847;R
ES0031400000000000TF0F;09/12/2024;11;0,906;R
ES0031400000000000TF0F;09/12/2024;12;0,986;R
ES0031400000000000TF0F;09/12/2024;13;0,896;R
ES0031400000000000TF0F;09/12/2024;14;0,813;R
ES0031400000000000TF0F;09/12/2024;15;0,608;R
ES0031400000000000TF0F;09/12/2024;16;0,639;R
ES0031400000000000TF0F;09/12/2024;17;0,598;R
ES0031400000000000TF0F;09/12/2024;18;0,933;R
ES0031400000000000TF0F;09/12/2024;19;0,959;R
ES0031400000000000TF0F;09/12/2024;20;0,895;R
ES0031400000000000TF0F;09/12/2024;21;0,783;R
ES0031400000000000TF0F;09/12/2024;22;0,896;R
ES0031400000000000TF0F;09/12/2024;23;0,31;R
ES0031400000000000TF0F;09/12/2024;24;0,236;R
ES0031400000000000TF0F;10/12/2024;1;0,225;R
ES0031400000000000TF0F;10/12/2024;2;0,347;R
ES0031400000000000TF0F;10/12/2024;3;0,401;R
ES0031400000000000TF0F;10/12/2024;4;0,353;R
ES0031400000000000TF0F;10/12/2024;5;0,207;R
ES0031400000000000TF0F;10/12/2024;6;0,372;R
ES0031400000000000TF0F;10/12/2024;7;0,372;R
ES0031400000000000TF0F;10/12/2024;8;0,482;R
ES0031400000000000TF0F;10/12/2024;9;0,624;R
ES0031400000000000TF0F;10/12/2024;10;0,938;R
ES0031400000000000TF0F;10/12/2024;11;0,754;R
ES0031400000000000TF0F;10/12/2024;12;0,845;R
ES0031400000000000TF0F;10/12/2024;13;0,893;R
ES0031400000000000TF0F;10/12/2024;14;0,83;R
ES0031400000000000TF0F;10/12/2024;15;0,571;R
ES0031400000000000TF0F;10/12/2024;16;0,43;R
ES0031400000000000TF0F;10/12/2024;17;0,419;R
ES0031400000000000TF0F;10/12/2024;18;0,973;R
ES0031400000000000TF0F;10/12/2024;19;0,939;R
ES0031400000000000TF0F;10/12/2024;20;0,755;R
ES0031400000000000TF0F;10/12/2024;21;0,944;R
ES0031400000000000TF0F;10/12/2024;22;0,706;R
ES0031400000000000TF0F;10/12/2024;23;0,367;R
ES0031400000000000TF0F;10/12/2024;24;0,361;R
ES0031400000000000TF0F;11/12/2024;1;0,444;R
ES0031400000000000TF0F;11/12/2024;2;0,347;R
ES0031400000000000TF0F;11/12/2024;3;0,356;R
ES0031400000000000TF0F;11/12/2024;4;0,375;R
ES0031400000000000TF0F;11/12/2024;5;0,414;R
ES0031400000000000TF0F;11/12/2024;6;0,437;R
ES0031400000000000TF0F;11/12/2024;7;0,237;R
ES0031400000000000TF0F;11/12/2024;8;0,626;R
ES0031400000000000TF0F;11/12/2024;9;0,69;R
ES0031400000000000TF0F;11/12/2024;10;0,969;R
ES0031400000000000TF0F;11/12/2024;11;0,754;R
ES0031400000000000TF0F;11/12/2024;12;0,88;R
ES0031400000000000TF0F;11/12/2024;13;0,754;R
ES0031400000000000TF0F;11/12/2024;14;0,866;R
ES0031400000000000TF0F;11/12/2024;15;0,64;R
ES0031400000000000TF0F;11/12/2024;16;0,437;R
ES0031400000000000TF0F;11/12/2024;17;0,439;R
ES0031400000000000TF0F;11/12/2024;18;0,762;R
ES0031400000000000TF0F;11/12/2024;19;0,748;R
ES0031400000000000TF0F;11/12/2024;20;0,869;R
ES0031400000000000TF0F;11/12/2024;21;0,955;R
ES0031400000000000TF0F;11/12/2024;22;0,711;R
ES0031400000000000TF0F;11/12/2024;23;0,494;R
ES0031400000000000TF0F;11/12/2024;24;0,352;R
ES0031400000000000TF0F;12/12/2024;1;0,309;R
ES0031400000000000TF0F;12/12/2024;2;0,363;R
ES0031400000000000TF0F;12/12/2024;3;0,327;R
ES0031400000000000TF0F;12/12/2024;4;0,484;R
ES0031400000000000TF0F;12/12/2024;5;0,2;R
ES0031400000000000TF0F;12/12/2024;6;0,29;R
ES0031400000000000TF0F;12/12/2024;7;0,484;R
ES0031400000000000TF0F;12/12/2024;8;0,556;R
ES0031400000000000TF0F;12/12/2024;9;0,635;R
ES0031400000000000TF0F;12/12/2024;10;0,898;R
ES0031400000000000TF0F;12/12/2024;11;0,833;R
ES0031400000000000TF0F;12/12/2024;12;0,873;R
ES0031400000000000TF0F;12/12/2024;13;0,909;R
ES0031400000000000TF0F;12/12/2024;14;0,857;R
ES0031400000000000TF0F;12/12/2024;15;0,696;R
ES0031400000000000TF0F;12/12/2024;16;0,506;R
ES0031400000000000TF0F;12/12/2024;17;0,561;R
ES0031400000000000TF0F;12/12/2024;18;0,763;R
ES0031400000000000TF0F;12/12/2024;19;0,73;R
ES0031400000000000TF0F;12/12/2024;20;0,946;R
ES0031400000000000TF0F;12/12/2024;21;0,771;R
ES0031400000000000TF0F;12/12/2024;22;0,756;R
ES0031400000000000TF0F;12/12/2024;23;0,29;R
ES0031400000000000TF0F;12/12/2024;24;0,45;R
ES0031400000000000TF0F;13/12/2024;1;0,487;R
ES0031400000000000TF0F;13/12/2024;2;0,381;R
ES0031400000000000TF0F;13/12/2024;3;0,265;R
ES0031400000000000TF0F;13/12/2024;4;0,308;R
ES0031400000000000TF0F;13/12/2024;5;0,239;R
ES0031400000000000TF0F;13/12/2024;6;0,387;R
ES0031400000000000TF0F;13/12/2024;7;0,222;R
ES0031400000000000TF0F;13/12/2024;8;0,476;R
ES0031400000000000TF0F;13/12/2024;9;0,515;R
ES0031400000000000TF0F;13/12/2024;10;0,971;R
ES0031400000000000TF0F;13/12/2024;11;0,82;R
ES0031400000000000TF0F;13/12/2024;12;0,725;R
ES0031400000000000TF0F;13/12/2024;13;0,776;R
ES0031400000000000TF0F;13/12/2024;14;0,828;R
ES0031400000000000TF0F;13/12/2024;15;0,608;R
ES0031400000000000TF0F;13/12/2024;16;0,561;R
ES0031400000000000TF0F;13/12/2024;17;0,421;R
ES0031400000000000TF0F;13/12/2024;18;0,92;R
ES0031400000000000TF0F;13/12/2024;19;0,999;R
ES0031400000000000TF0F;13/12/2024;20;0,909;R
ES0031400000000000TF0F;13/12/2024;21;0,758;R
ES0031400000000000TF0F;13/12/2024;22;0,812;R
ES0031400000000000TF0F;13/12/2024;23;0,397;R
ES0031400000000000TF0F;13/12/2024;24;0,446;R
ES0031400000000000TF0F;14/12/2024;1;0,381;R
ES0031400000000000TF0F;14/12/2024;2;0,326;R
ES0031400000000000TF0F;14/12/2024;3;0,246;R
ES0031400000000000TF0F;14/12/2024;4;0,498;R
ES0031400000000000TF0F;14/12/2024;5;0,33;R
ES0031400000000000TF0F;14/12/2024;6;0,208;R
ES0031400000000000TF0F;14/12/2024;7;0,381;R
ES0031400000000000TF0F;14/12/2024;8;0,223;R
ES0031400000000000TF0F;14/12/2024;9;0,237;R
ES0031400000000000TF0F;14/12/2024;10;0,533;R
ES0031400000000000TF0F;14/12/2024;11;0,665;R
ES0031400000000000TF0F;14/12/2024;12;0,52;R
ES0031400000000000TF0F;14/12/2024;13;0,692;R
ES0031400000000000TF0F;14/12/2024;14;0,609;R
ES0031400000000000TF0F;14/12/2024;15;0,3;R
ES0031400000000000TF0F;14/12/2024;16;0,282;R
ES0031400000000000TF0F;14/12/2024;17;0,461;R
ES0031400000000000TF0F;14/12/2024;18;0,568;R
ES0031400000000000TF0F;14/12/2024;19;0,503;R
ES0031400000000000TF0F;14/12/2024;20;0,613;R
ES0031400000000000TF0F;14/12/2024;21;0,791;R
ES0031400000000000TF0F;14/12/2024;22;0,614;R
ES0031400000000000TF0F;14/12/2024;23;0,232;R
ES0031400000000000TF0F;14/12/2024;24;0,478;R
ES0031400000000000TF0F;15/12/2024;1;0,253;R
ES0031400000000000TF0F;15/12/2024;2;0,418;R
ES0031400000000000TF0F;15/12/2024;3;0,292;R
ES0031400000000000TF0F;15/12/2024;4;0,446;R
ES0031400000000000TF0F;15/12/2024;5;0,347;R
ES0031400000000000TF0F;15/12/2024;6;0,359;R
ES0031400000000000TF0F;15/12/2024;7;0,41;R
ES0031400000000000TF0F;15/12/2024;8;0,46;R
ES0031400000000000TF0F;15/12/2024;9;0,365;R
ES0031400000000000TF0F;15/12/2024;10;0,682;R
ES0031400000000000TF0F;15/12/2024;11;0,769;R
ES0031400000000000TF0F;15/12/2024;12;0,551;R
ES0031400000000000TF0F;15/12/2024;13;0,784;R
ES0031400000000000TF0F;15/12/2024;14;0,617;R
ES0031400000000000TF0F;15/12/2024;15;0,304;R
ES0031400000000000TF0F;15/12/2024;16;0,422;R
ES0031400000000000TF0F;15/12/2024;17;0,49;R
ES0031400000000000TF0F;15/12/2024;18;0,66;R
ES0031400000000000TF0F;15/12/2024;19;0,678;R
ES0031400000000000TF0F;15/12/2024;20;0,755;R
ES0031400000000000TF0F;15/12/2024;21;0,643;R
ES0031400000000000TF0F;15/12/2024;22;0,538;R
ES0031400000000000TF0F;15/12/2024;23;0,203;R
ES0031400000000000TF0F;15/12/2024;24;0,354;R
ES0031400000000000TF0F;16/12/2024;1;0,247;R
ES0031400000000000TF0F;16/12/2024;2;0,238;R
ES0031400000000000TF0F;16/12/2024;3;0,314;R
ES0031400000000000TF0F;16/12/2024;4;0,421;R
ES0031400000000000TF0F;16/12/2024;5;0,216;R
ES0031400000000000TF0F;16/12/2024;6;0,418;R
ES0031400000000000TF0F;16/12/2024;7;0,492;R
ES0031400000000000TF0F;16/12/2024;8;0,612;R
ES0031400000000000TF0F;16/12/2024;9;0,475;R
ES0031400000000000TF0F;16/12/2024;10;0,883;R
ES0031400000000000TF0F;16/12/2024;11;0,912;R
ES0031400000000000TF0F;16/12/2024;12;0,755;R
ES0031400000000000TF0F;16/12/2024;13;0,996;R
ES0031400000000000TF0F;16/12/2024;14;0,94;R
ES0031400000000000TF0F;16/12/2024;15;0,551;R
ES0031400000000000TF0F;16/12/2024;16;0,483;R
ES0031400000000000TF0F;16/12/2024;17;0,528;R
ES0031400000000000TF0F;16/12/2024;18;0,983;R
ES0031400000000000TF0F;16/12/2024;19;0,964;R
ES0031400000000000TF0F;16/12/2024;20;0,944;R
ES0031400000000000TF0F;16/12/2024;21;0,792;R
ES0031400000000000TF0F;16/12/2024;22;0,957;R
ES0031400000000000TF0F;16/12/2024;23;0,484;R
ES0031400000000000TF0F;16/12/2024;24;0,322;R
ES0031400000000000TF0F;17/12/2024;1;0,294;R
ES0031400000000000TF0F;17/12/2024;2;0,227;R
ES0031400000000000TF0F;17/12/2024;3;0,224;R
ES0031400000000000TF0F;17/12/2024;4;0,419;R
ES0031400000000000TF0F;17/12/2024;5;0,483;R
ES0031400000000000TF0F;17/12/2024;6;0,25;R
ES0031400000000000TF0F;17/12/2024;7;0,217;R
ES0031400000000000TF0F;17/12/2024;8;0,623;R
ES0031400000000000TF0F;17/12/2024;9;0,566;R
ES0031400000000000TF0F;17/12/2024;10;0,848;R
ES0031400000000000TF0F;17/12/2024;11;0,962;R
ES0031400000000000TF0F;17/12/2024;12;0,989;R
ES0031400000000000TF0F;17/12/2024;13;0,827;R
ES0031400000000000TF0F;17/12/2024;14;0,853;R
ES0031400000000000TF0F;17/12/2024;15;0,619;R
ES0031400000000000TF0F;17/12/2024;16;0,544;R
ES0031400000000000TF0F;17/12/2024;17;0,555;R
ES0031400000000000TF0F;17/12/2024;18;0,999;R
ES0031400000000000TF0F;17/12/2024;19;0,966;R
ES0031400000000000TF0F;17/12/2024;20;0,909;R
ES0031400000000000TF0F;17/12/2024;21;0,822;R
ES0031400000000000TF0F;17/12/2024;22;0,885;R
ES0031400000000000TF0F;17/12/2024;23;0,473;R
ES0031400000000000TF0F;17/12/2024;24;0,424;R
ES0031400000000000TF0F;18/12/2024;1;0,414;R
ES0031400000000000TF0F;18/12/2024;2;0,411;R
ES0031400000000000TF0F;18/12/2024;3;0,425;R
ES0031400000000000TF0F;18/12/2024;4;0,273;R
ES0031400000000000TF0F;18/12/2024;5;0,422;R
ES0031400000000000TF0F;18/12/2024;6;0,485;R
ES0031400000000000TF0F;18/12/2024;7;0,447;R
ES0031400000000000TF0F;18/12/2024;8;0,664;R
ES0031400000000000TF0F;18/12/2024;9;0,558;R
ES0031400000000000TF0F;18/12/2024;10;0,883;R
ES0031400000000000TF0F;18/12/2024;11;0,882;R
ES0031400000000000TF0F;18/12/2024;12;0,989;R
ES0031400000000000TF0F;18/12/2024;13;0,902;R
ES0031400000000000TF0F;18/12/2024;14;0,965;R
ES0031400000000000TF0F;18/12/2024;15;0,557;R
ES0031400000000000TF0F;18/12/2024;16;0,468;R
ES0031400000000000TF0F;18/12/2024;17;0,423;R
ES0031400000000000TF0F;18/12/2024;18;0,952;R
ES0031400000000000TF0F;18/12/2024;19;0,854;R
ES0031400000000000TF0F;18/12/2024;20;0,986;R
ES0031400000000000TF0F;18/12/2024;21;0,827;R
ES0031400000000000TF0F;18/12/2024;22;0,814;R
ES0031400000000000TF0F;18/12/2024;23;0,312;R
ES0031400000000000TF0F;18/12/2024;24;0,234;R
ES0031400000000000TF0F;19/12/2024;1;0,474;R
ES0031400000000000TF0F;19/12/2024;2;0,275;R
ES0031400000000000TF0F;19/12/2024;3;0,362;R
ES0031400000000000TF0F;19/12/2024;4;0,43;R
ES0031400000000000TF0F;19/12/2024;5;0,235;R
ES0031400000000000TF0F;19/12/2024;6;0,29;R
ES0031400000000000TF0F;19/12/2024;7;0,288;R
ES0031400000000000TF0F;19/12/2024;8;0,464;R
ES0031400000000000TF0F;19/12/2024;9;0,621;R
ES0031400000000000TF0F;19/12/2024;10;0,871;R
ES0031400000000000TF0F;19/12/2024;11;0,765;R
ES0031400000000000TF0F;19/12/2024;12;0,791;R
ES0031400000000000TF0F;19/12/2024;13;0,98;R
ES0031400000000000TF0F;19/12/2024;14;0,893;R
ES0031400000000000TF0F;19/12/2024;15;0,648;R
ES0031400000000000TF0F;19/12/2024;16;0,411;R
ES0031400000000000TF0F;19/12/2024;17;0,539;R
ES0031400000000000TF0F;19/12/2024;18;0,885;R
ES0031400000000000TF0F;19/12/2024;19;0,846;R
ES0031400000000000TF0F;19/12/2024;20;0,807;R
ES0031400000000000TF0F;19/12/2024;21;0,885;R
ES0031400000000000TF0F;19/12/2024;22;0,799;R
ES0031400000000000TF0F;19/12/2024;23;0,306;R
ES0031400000000000TF0F;19/12/2024;24;0,202;R
ES0031400000000000TF0F;20/12/2024;1;0,467;R
ES0031400000000000TF0F;20/12/2024;2;0,256;R
ES0031400000000000TF0F;20/12/2024;3;0,306;R
ES0031400000000000TF0F;20/12/2024;4;0,23;R
ES0031400000000000TF0F;20/12/2024;5;0,348;R
ES0031400000000000TF0F;20/12/2024;6;0,225;R
ES0031400000000000TF0F;20/12/2024;7;0,354;R
ES0031400000000000TF0F;20/12/2024;8;0,446;R
ES0031400000000000TF0F;20/12/2024;9;0,437;R
ES0031400000000000TF0F;20/12/2024;10;0,846;R
ES0031400000000000TF0F;20/12/2024;11;0,747;R
ES0031400000000000TF0F;20/12/2024;12;0,897;R
ES0031400000000000TF0F;20/12/2024;13;0,768;R
ES0031400000000000TF0F;20/12/2024;14;0,819;R
ES0031400000000000TF0F;20/12/2024;15;0,49;R
ES0031400000000000TF0F;20/12/2024;16;0,529;R
ES0031400000000000TF0F;20/12/2024;17;0,455;R
ES0031400000000000TF0F;20/12/2024;18;0,943;R
ES0031400000000000TF0F;20/12/2024;19;0,733;R
ES0031400000000000TF0F;20/12/2024;20;0,832;R
ES0031400000000000TF0F;20/12/2024;21;0,952;R
ES0031400000000000TF0F;20/12/2024;22;0,749;R
ES0031400000000000TF0F;20/12/2024;23;0,306;R
ES0031400000000000TF0F;20/12/2024;24;0,33;R
ES0031400000000000TF0F;21/12/2024;1;0,308;R
ES0031400000000000TF0F;21/12/2024;2;0,461;R
ES0031400000000000TF0F;21/12/2024;3;0,26;R
ES0031400000000000TF0F;21/12/2024;4;0,257;R
ES0031400000000000TF0F;21/12/2024;5;0,212;R
ES0031400000000000TF0F;21/12/2024;6;0,318;R
ES0031400000000000TF0F;21/12/2024;7;0,423;R
ES0031400000000000TF0F;21/12/2024;8;0,47;R
ES0031400000000000TF0F;21/12/2024;9;0,248;R
ES0031400000000000TF0F;21/12/2024;10;0,56;R
ES0031400000000000TF0F;21/12/2024;11;0,644;R
ES0031400000000000TF0F;21/12/2024;12;0,7;R
ES0031400000000000TF0F;21/12/2024;13;0,58;R
ES0031400000000000TF0F;21/12/2024;14;0,626;R
ES0031400000000000TF0F;21/12/2024;15;0,365;R
ES0031400000000000TF0F;21/12/2024;16;0,44;R
ES0031400000000000TF0F;21/12/2024;17;0,414;R
ES0031400000000000TF0F;21/12/2024;18;0,597;R
ES0031400000000000TF0F;21/12/2024;19;0,729;R
ES0031400000000000TF0F;21/12/2024;20;0,765;R
ES0031400000000000TF0F;21/12/2024;21;0,651;R
ES0031400000000000TF0F;21/12/2024;22;0,777;R
ES0031400000000000TF0F;21/12/2024;23;0,453;R
ES0031400000000000TF0F;21/12/2024;24;0,317;R
ES0031400000000000TF0F;22/12/2024;1;0,233;R
ES0031400000000000TF0F;22/12/2024;2;0,232;R
ES0031400000000000TF0F;22/12/2024;3;0,206;R
ES0031400000000000TF0F;22/12/2024;4;0,247;R
ES0031400000000000TF0F;22/12/2024;5;0,35;R
ES0031400000000000TF0F;22/12/2024;6;0,43;R
ES0031400000000000TF0F;22/12/2024;7;0,271;R
ES0031400000000000TF0F;22/12/2024;8;0,403;R
ES0031400000000000TF0F;22/12/2024;9;0,303;R
ES0031400000000000TF0F;22/12/2024;10;0,793;R
ES0031400000000000TF0F;22/12/2024;11;0,721;R
ES0031400000000000TF0F;22/12/2024;12;0,63;R
ES0031400000000000TF0F;22/12/2024;13;0,587;R
ES0031400000000000TF0F;22/12/2024;14;0,646;R
ES0031400000000000TF0F;22/12/2024;15;0,428;R
ES0031400000000000TF0F;22/12/2024;16;0,274;R
ES0031400000000000TF0F;22/12/2024;17;0,246;R
ES0031400000000000TF0F;22/12/2024;18;0,653;R
ES0031400000000000TF0F;22/12/2024;19;0,575;R
ES0031400000000000TF0F;22/12/2024;20;0,73;R
ES0031400000000000TF0F;22/12/2024;21;0,759;R
ES0031400000000000TF0F;22/12/2024;22;0,798;R
ES0031400000000000TF0F;22/12/2024;23;0,274;R
ES0031400000000000TF0F;22/12/2024;24;0,446;R
ES0031400000000000TF0F;23/12/2024;1;0,26;R
ES0031400000000000TF0F;23/12/2024;2;0,412;R
ES0031400000000000TF0F;23/12/2024;3;0,443;R
ES0031400000000000TF0F;23/12/2024;4;0,41;R
ES0031400000000000TF0F;23/12/2024;5;0,351;R
ES0031400000000000TF0F;23/12/2024;6;0,254;R
ES0031400000000000TF0F;23/12/2024;7;0,498;R
ES0031400000000000TF0F;23/12/2024;8;0,577;R
ES0031400000000000TF0F;23/12/2024;9;0,59;R
